x1,x2,x3,x4,x5,response
0,0,45.27675653,0,B,0
0,1,59.27124024,1,B,1
1,0,48.41426531,0,B,0
0,0,57.23226965,0,A,0
0,0,54.43052872,0,A,0
0,0,38.81012464,0,B,0
1,0,42.16023667,0,A,0
0,0,56.45506219,0,B,0
0,1,56.40692538,1,B,1
1,0,29.35062458,0,B,0
1,0,57.95206839,0,B,0
0,0,52.62726475,0,A,0
1,0,54.44413802,1,A,1
1,0,44.8343459,0,A,0
1,1,61.77711145,0,A,0
0,1,49.88014481,0,B,0
0,0,59.66970477,1,A,0
1,0,39.98443469,0,A,0
0,0,58.11750158,0,B,0
1,0,61.10798007,0,B,0
0,0,57.83093831,0,B,0
1,1,49.38208684,0,A,0
0,0,59.82608192,1,B,0
0,0,54.171042,0,A,0
1,0,51.07391163,1,B,0
1,1,54.54781715,0,B,0
0,0,58.13572478,0,B,0
1,1,53.62625,0,B,0
1,0,67.51832531,1,B,1
1,1,50.86517188,0,B,0
1,0,76.15691726,0,A,0
0,0,41.48553827,0,B,0
0,0,41.57273471,0,B,0
0,0,58.40889288,0,A,0
0,0,20.87423861,1,B,0
0,1,56.81419,0,A,0
0,0,75.93554298,0,A,0
0,0,57.09097828,0,B,0
1,0,57.97436985,0,B,0
0,1,59.80522284,0,B,0
1,0,40.58116559,0,A,0
0,1,44.58122919,1,A,0
0,0,64.40203382,1,B,1
1,0,58.27824608,1,A,1
0,0,38.63156283,0,B,0
1,0,58.47510191,1,B,1
1,0,48.68828328,1,A,1
0,0,51.91456398,0,B,0
0,0,46.26241246,0,B,0
1,0,53.3085177,0,A,0
1,1,57.15362231,1,A,0
0,0,56.38142757,0,A,0
0,0,50.0272246,0,A,0
0,0,59.72967777,1,B,0
1,0,43.13163271,0,B,0
1,0,59.85182338,0,A,0
0,0,31.28691957,0,B,0
1,1,61.71655144,1,A,1
0,1,57.45559326,0,B,0
0,0,43.49603124,0,A,0
1,1,47.66011891,1,B,0
0,1,66.1517396,1,A,0
0,0,53.15308801,0,A,0
0,0,47.66469202,0,A,0
0,1,59.44798992,0,B,0
1,0,61.86116376,1,B,1
0,0,65.52249197,0,A,0
0,0,62.87833053,1,B,0
0,1,57.24368616,1,A,0
1,0,56.94968663,1,B,1
1,0,27.48167631,0,A,0
1,0,32.56678662,0,A,0
0,1,58.49851259,0,B,0
1,0,46.58506042,0,A,0
0,1,38.7474632,0,B,0
1,1,62.60965762,1,B,1
1,0,53.20978828,0,B,0
1,0,42.24052605,0,B,0
1,0,54.68143442,0,B,0
0,0,42.61546375,0,B,0
1,1,66.48261952,1,B,1
0,0,58.97937179,0,B,0
0,1,56.31743472,0,A,0
0,0,63.01720312,0,A,0
1,0,55.10817271,1,A,1
1,0,48.38930214,0,B,0
0,0,52.71231192,0,B,0
1,0,60.89975323,1,B,1
1,1,43.29141678,0,B,0
0,0,48.33893686,1,B,0
0,0,46.7025215,0,A,0
1,0,57.64961919,0,A,0
0,0,39.82534544,0,A,0
0,1,59.68484349,0,A,0
0,0,53.92441763,1,B,0
0,0,37.40839457,0,A,0
0,0,49.88035915,0,B,0
1,0,58.07690312,0,B,0
0,0,24.73785606,0,A,0
0,0,44.12264969,0,A,0
1,0,28.05673983,1,B,0
1,1,41.49450582,0,A,0
1,1,51.61304659,0,A,0
1,0,58.86084785,0,A,0
1,0,56.3514444,1,B,1
0,0,51.8568432,0,A,0
0,1,38.80724022,1,A,0
1,0,49.24252284,0,A,0
0,0,47.9817975,1,B,0
0,0,40.8977782,1,A,0
1,0,50.65319919,1,A,1
0,0,52.53835333,0,B,0
1,1,49.32167081,0,B,0
0,0,35.27670518,0,A,0
1,0,42.10844325,0,B,0
1,0,37.83934936,0,B,0
0,0,62.61690162,0,A,0
1,0,29.49652714,0,A,0
1,1,62.71140394,1,A,1
0,1,33.56896116,0,A,0
0,1,64.76422389,1,B,1
1,0,68.79720325,0,B,0
0,0,55.02323087,1,A,0
0,0,34.07275648,0,A,0
0,0,51.60084848,0,A,0
0,0,56.04788276,0,B,0
0,0,52.08874476,0,A,0
1,0,62.7236289,1,B,1
1,0,53.44811977,1,A,0
0,0,52.45410301,0,B,0
0,0,54.71100369,0,A,0
1,0,60.87893773,0,A,0
0,0,51.71814131,0,A,0
0,0,41.84758462,0,A,0
0,0,58.11131403,0,B,0
1,0,64.79831752,0,B,0
0,0,48.41892929,0,A,0
1,0,43.44652239,0,A,0
1,0,44.81975094,1,A,0
1,1,57.13341741,0,A,0
0,0,39.4470998,1,A,0
1,0,59.72104998,1,B,1
1,0,42.14421837,0,B,0
1,0,57.76444225,1,A,1
1,0,58.06273772,0,B,0
0,0,57.84166091,0,A,0
1,0,61.97479452,1,A,0
1,0,57.23802773,1,A,0
1,0,46.13353494,0,A,0
0,0,69.36456554,1,A,0
0,0,48.91068386,1,B,0
1,1,62.68520419,0,A,0
0,0,62.1737009,0,B,0
0,1,48.7609478,0,B,0
0,0,60.48310685,1,B,0
1,1,64.51464728,0,B,0
1,0,51.69134349,0,A,0
1,0,58.51992145,1,B,1
0,0,72.5357313,0,A,0
1,0,65.18441027,1,A,0
1,0,63.90378805,0,B,0
0,1,27.63230985,0,B,0
0,1,59.17281778,0,B,0
1,0,52.41610072,0,B,0
1,1,52.52434437,1,A,0
1,0,34.89839975,0,A,0
0,0,55.00745336,0,B,0
1,1,54.78048905,0,A,0
0,0,69.20349468,0,A,0
1,0,42.6614156,0,A,0
1,0,66.92468772,1,A,1
0,1,54.55569083,0,B,0
0,0,50.35512566,0,B,0
1,0,38.76818396,0,B,0
0,0,56.27718166,0,B,0
0,0,41.46709688,0,A,0
1,0,47.44478787,0,B,0
0,0,53.17384054,1,A,0
0,1,60.58604346,1,A,1
0,0,49.72542828,0,B,0
0,0,44.45406155,0,A,0
0,0,71.99649652,0,A,0
0,0,44.43274023,0,A,0
0,1,65.81691569,1,B,0
1,0,50.88079172,1,B,0
0,0,48.91945865,0,A,0
1,1,58.54667405,0,A,0
1,0,45.80907943,0,B,0
1,0,62.6856157,1,B,1
0,0,45.00108254,1,B,0
1,0,37.73346034,0,A,0
1,0,54.36513134,0,B,0
0,0,53.61151541,0,A,0
0,0,58.37166718,1,B,1
0,0,55.22060364,0,A,0
1,1,60.48478479,0,A,0
0,1,54.31185997,0,B,0
0,0,42.02346526,0,A,0
1,0,57.14147649,1,B,0
0,0,41.45199572,0,A,0
1,0,57.18126487,0,A,0
1,1,31.64323491,1,B,0
1,0,56.01775153,1,B,1
1,0,59.79347101,1,B,1
1,0,35.86300507,0,B,0
0,0,47.5230375,0,A,0
1,0,59.08781383,1,B,1
0,0,49.40078755,0,B,0
0,0,47.62749784,0,B,0
0,0,36.62488668,0,A,0
0,0,59.50240606,1,B,1
0,1,49.39359404,1,A,0
1,0,56.88402571,1,A,1
1,1,29.63022796,0,A,0
1,0,62.8879205,1,B,1
0,0,60.62746486,1,A,0
0,0,48.94711906,0,A,0
1,0,56.00689287,0,A,0
1,0,53.86260161,0,A,0
1,0,53.48598601,0,A,0
1,0,64.98928003,1,B,1
0,0,50.39942223,0,A,0
0,1,38.99373969,1,A,0
0,1,34.25687001,0,B,0
0,0,49.09186292,0,A,0
0,0,31.97285692,0,B,0
1,0,64.48853968,1,B,0
0,0,61.79200582,0,A,0
0,0,42.81690366,0,A,0
0,1,59.10189332,1,A,1
0,0,55.49234385,0,B,0
0,0,44.16758075,0,B,0
1,1,41.04385508,0,A,0
1,0,60.7941606,1,A,1
0,1,39.99164213,1,B,0
1,0,48.60447097,0,B,0
1,0,39.23985273,0,B,0
0,0,34.63314487,0,A,0
1,0,63.94834576,0,B,0
0,0,46.23465279,1,A,0
1,0,53.50242867,1,A,1
1,0,60.78633251,0,B,0
0,0,49.41798495,0,B,0
1,0,41.99239774,1,B,0
0,0,29.51639868,0,A,0
0,0,56.20426684,1,A,1
0,0,59.16289325,1,B,1
0,0,55.93482454,0,A,0
0,0,42.66425278,0,B,0
1,0,48.7921662,1,A,0
1,0,54.59824784,0,A,0
1,0,53.22257402,0,B,0
0,0,50.61513672,1,B,0
1,1,47.12768812,0,B,0
0,0,67.22043048,0,A,0
1,0,30.95366723,0,B,0
1,0,50.06496893,0,A,0
1,0,64.77251233,1,B,1
0,1,61.91556213,0,B,0
0,0,47.82918381,0,A,0
0,0,52.31384654,0,B,0
1,0,60.19377108,1,B,0
0,0,54.26347867,1,B,0
1,0,52.96104574,1,B,1
1,0,58.66214129,1,A,1
0,0,48.48070456,0,A,0
0,1,45.3889512,0,B,0
1,0,57.54255018,1,B,0
0,0,47.45763892,0,B,0
0,1,53.99001212,0,A,0
0,0,37.05981069,0,B,0
0,1,54.65317053,0,A,0
0,0,51.3358392,0,B,0
1,0,40.97877455,0,A,0
0,0,65.13091293,0,A,0
1,0,67.07306294,1,B,1
1,0,66.54418199,1,B,1
1,0,54.547521,1,B,1
1,0,46.51511672,0,B,0
1,0,57.71345777,0,A,0
1,0,58.30978971,1,A,1
0,0,56.87668092,0,B,0
0,0,58.38015135,0,A,0
0,0,43.87293442,0,A,0
1,0,58.96980389,1,A,1
0,0,51.78198936,1,A,0
0,0,44.62306139,0,A,0
0,0,67.14368635,0,B,0
0,0,42.55763495,0,B,0
1,0,47.70253573,0,A,0
0,0,45.11582781,0,B,0
0,0,35.17169576,0,B,0
1,0,55.07208922,1,A,0
1,0,53.29356913,1,B,1
0,0,44.72564937,0,B,0
0,0,59.38488687,0,B,0
0,0,67.17851447,1,B,0
0,0,50.04114009,0,B,0
0,0,55.96727886,0,A,0
0,0,50.9214227,0,B,0
1,0,36.31721746,0,B,0
1,0,44.761167,1,A,0
1,0,51.04553907,1,A,0
1,0,47.6380672,0,A,0
1,0,54.9447997,1,B,1
0,1,45.90075689,0,B,0
1,0,50.37406636,0,B,0
1,1,45.43581478,0,A,0
0,1,56.57966893,0,B,0
0,0,72.22693638,0,B,0
0,1,49.10078946,0,A,0
1,0,37.28660385,1,A,0
1,1,65.09439252,1,A,1
0,0,55.00313916,0,A,0
0,0,72.38853551,0,A,0
0,1,45.11507744,0,A,0
1,0,64.6642715,1,A,1
1,0,47.87051543,0,B,0
0,0,62.73133645,0,A,0
0,0,45.89672836,0,B,0
1,0,44.77308273,1,A,1
1,0,42.93633397,0,B,0
0,0,50.77081761,0,A,0
1,1,51.88661073,0,B,0
1,1,48.66083875,0,B,0
0,0,50.95958491,0,A,0
1,0,41.14030343,0,B,0
1,0,68.26527886,1,B,1
0,0,48.88351206,0,B,0
0,0,46.62855294,0,B,0
0,0,42.8821331,0,A,0
1,0,39.12724726,0,A,0
0,0,50.10734985,0,B,0
1,0,42.99912369,0,A,0
1,0,45.56478955,0,B,0
1,0,28.73279605,1,A,0
0,0,55.17456032,0,A,0
0,0,36.1096043,0,A,0
1,0,51.50824584,0,B,0
0,0,43.04491828,1,A,0
1,0,49.18325834,1,B,1
0,1,58.27579788,1,A,1
1,0,52.09202694,0,B,0
1,1,43.39084753,0,A,0
1,0,46.22379135,0,A,0
1,0,63.91342625,0,B,0
0,0,60.99214749,1,A,0
1,0,36.75977384,1,A,0
1,0,68.48364681,1,A,1
0,0,64.6481427,0,A,0
1,0,53.56206065,0,A,0
0,0,63.3167872,0,B,0
0,0,48.48418638,0,A,0
0,0,61.89879252,0,B,0
0,0,61.12687011,0,B,0
1,0,60.0009697,1,A,1
1,0,60.82146776,1,B,1
0,0,36.96979415,1,A,0
1,0,35.16454501,0,A,0
1,0,47.21542782,0,B,0
0,0,38.87391786,0,A,0
1,0,62.75105783,0,A,0
1,0,47.08278296,0,B,0
0,0,42.77773174,0,A,0
1,0,41.97116719,0,B,0
1,0,42.04524045,1,B,0
1,0,48.24599621,0,A,0
0,1,41.31914179,0,A,0
0,1,55.86192537,0,B,0
1,0,48.01305108,0,A,0
0,0,67.80691949,1,B,1
0,0,50.85455111,1,A,0
1,0,56.39167625,1,B,1
0,0,48.52373751,1,B,0
0,1,56.92771606,0,B,0
1,0,63.94540259,1,B,1
1,0,46.12119959,0,B,0
0,0,66.10349687,0,A,0
0,1,48.48143539,1,B,0
0,1,54.25927847,0,B,0
1,0,61.94089894,0,A,0
0,0,51.99741147,0,B,0
0,0,46.46278045,1,B,0
1,1,46.74889135,0,A,0
0,0,53.74295907,1,B,0
0,0,63.76185283,0,A,0
0,0,48.26470387,1,A,0
1,0,41.17878228,1,A,0
0,0,60.50988172,0,A,0
1,1,54.3897287,0,B,0
1,0,64.40116041,1,B,1
0,0,44.34575865,0,A,0
1,0,54.26811491,0,B,0
0,0,27.41260606,0,A,0
1,0,33.37742607,1,A,0
1,1,62.80123639,1,B,1
0,0,41.22907045,1,A,0
0,0,45.75557187,0,A,0
0,0,56.01328967,0,B,0
0,1,30.97146515,1,A,0
0,0,48.40060738,0,B,0
1,0,56.56277159,0,B,0
1,0,43.60741105,0,B,0
1,0,61.37822901,1,A,1
1,0,58.9519996,0,A,0
0,0,56.11336372,0,A,0
0,0,42.64358094,1,B,0
0,0,49.18244137,0,A,0
0,0,38.50179574,0,B,0
0,0,34.48883398,0,B,0
1,1,49.14757532,0,B,0
0,0,73.25047826,0,B,0
0,0,31.22265526,0,A,0
1,0,67.71128052,1,A,1
1,0,44.87741477,0,A,0
1,0,70.560618,0,A,0
1,1,55.00067476,0,B,0
0,0,35.38718093,0,A,0
1,0,33.80336094,1,A,0
1,0,68.00584131,1,B,1
0,0,58.51206517,0,B,0
0,0,35.87150861,0,A,0
1,0,64.72756369,1,A,1
0,0,73.88755914,0,B,0
0,0,56.0690897,0,A,0
1,0,51.69414619,0,A,0
1,0,56.85574841,1,B,1
0,0,50.62161782,0,A,0
0,1,49.51615205,0,B,0
0,1,33.07673955,0,A,0
0,0,55.24457523,1,A,0
1,1,51.15308298,0,A,0
0,0,53.75494943,0,A,0
0,0,42.84349408,0,B,0
0,1,47.99094561,1,A,0
0,1,46.41923534,0,B,0
1,0,53.19928664,0,A,0
1,1,47.13671577,1,B,0
1,0,58.2365255,1,A,1
1,1,42.38584682,1,A,0
0,0,68.51149578,0,A,0
0,0,58.7553696,1,B,0
0,0,71.03281242,1,B,0
0,0,54.61740292,0,B,0
1,0,56.27172685,1,A,1
0,0,37.69934238,0,B,0
0,0,40.56804909,1,A,0
1,0,48.42409748,1,B,0
1,0,46.36471549,0,A,0
0,1,46.4373562,0,A,0
0,0,38.68747525,1,B,0
1,0,44.04460199,0,A,0
0,0,37.71484705,1,B,0
1,0,65.87430266,1,A,1
0,0,34.77753401,1,A,0
1,0,56.33072958,0,A,0
0,0,62.61181615,0,A,0
0,0,55.43555876,0,B,0
1,0,41.91089857,0,B,0
0,0,59.87586618,0,B,0
1,0,56.98461327,1,A,1
1,0,42.19045379,1,A,0
0,0,54.13571842,1,B,0
0,0,50.54976108,0,A,0
1,0,54.53396046,0,A,0
1,0,60.3207702,1,B,1
0,1,46.34747281,0,B,0
0,0,42.73628756,0,A,0
1,0,41.7741391,1,B,0
1,0,64.40370804,1,A,1
0,0,51.33049968,0,B,0
1,1,51.25421161,0,A,0
1,0,56.47156446,0,B,0
1,0,51.22383846,0,B,0
1,0,51.22695678,0,A,0
0,0,43.4173044,0,B,0
0,0,53.97848285,0,A,0
1,0,46.30838724,0,A,0
0,0,45.99524131,0,A,0
0,0,51.28264649,0,A,0
1,1,44.48526434,1,B,0
0,1,60.87834962,0,B,0
0,0,34.57303977,0,B,0
0,1,52.65299319,0,A,0
0,0,43.78838913,0,B,0
1,1,55.98455463,1,B,1
1,0,68.31134986,1,A,1
1,0,47.32001336,0,A,0
0,0,62.34921979,0,A,0
0,0,44.04914853,0,B,0
0,0,50.26885313,0,B,0
0,0,43.44915293,1,A,0
1,0,43.09750738,0,B,0
0,0,53.89778821,0,B,0
0,0,61.0749318,0,B,0
1,0,28.00212349,0,B,0
1,0,40.52536592,0,B,0
1,0,69.1928302,1,B,1
0,1,55.3341261,0,B,0
0,0,45.40770287,0,B,0
1,0,50.6929861,0,B,0
1,0,46.12034317,0,B,0
0,0,38.10918322,0,A,0
1,0,43.83008964,0,A,0
0,1,42.1077184,0,B,0
1,0,47.37847153,0,B,0
0,1,50.3004302,0,A,0
0,0,55.6034325,0,A,0
0,0,51.54038882,1,B,0
0,1,69.57458217,0,A,0
0,0,34.67157637,0,A,0
0,1,62.28685921,1,A,0
1,0,45.41386962,0,A,0
0,0,44.63552746,0,B,0
1,0,61.65153914,0,B,0
0,0,33.88151226,0,A,0
1,0,54.45725383,0,A,0
0,0,74.63696321,0,A,0
0,0,63.64932101,1,B,1
0,0,25.55938393,0,A,0
0,0,41.01281549,0,B,0
0,0,20.74899269,0,B,0
0,1,40.39720201,0,A,0
0,0,58.36606715,0,B,0
0,1,44.22868448,0,A,0
1,0,65.43223327,1,A,1
0,1,52.92027559,1,A,0
1,0,45.51923115,1,A,0
1,0,44.35204309,0,B,0
0,1,60.37416556,1,A,0
1,1,74.74693151,1,B,1
0,0,50.67771589,1,B,0
0,1,53.02493071,0,B,0
0,1,46.75254147,0,A,0
1,0,49.18931477,1,A,1
1,0,64.97443323,1,A,1
0,0,46.02981783,0,A,0
1,0,51.60265252,1,A,0
1,1,59.98941114,0,B,0
0,0,42.0909332,0,B,0
0,1,68.02419761,1,A,0
1,0,66.67336862,1,B,1
1,0,48.2857213,0,A,0
0,1,45.24817744,0,A,0
0,0,61.84714365,0,A,0
1,0,59.34571835,0,A,0
0,0,45.78279839,0,B,0
0,0,57.67388884,0,B,0
0,0,61.36293061,0,B,0
0,0,38.65115963,0,A,0
1,0,49.42890192,0,A,0
1,0,48.38248238,0,B,0
0,1,35.0962717,0,B,0
1,0,54.54247675,0,A,0
1,0,57.94037324,1,B,1
0,0,66.19241839,0,A,0
1,0,42.0292874,0,B,0
0,0,49.13543351,0,B,0
1,0,58.02562391,1,A,0
1,0,47.57938973,1,A,0
1,0,54.70769592,1,B,1
0,0,41.01449988,0,A,0
1,1,57.65857111,1,A,1
0,0,44.57076777,0,A,0
0,0,66.92973458,0,B,0
0,1,42.31632553,0,B,0
1,0,62.14422725,1,B,1
1,0,58.42248089,1,B,1
1,0,53.33734785,0,B,0
1,0,63.79478811,1,B,1
1,0,34.33630203,0,B,0
0,0,43.63470791,0,B,0
0,0,62.27969102,1,B,1
0,1,57.03688174,0,A,0
1,1,55.14882943,1,B,1
0,0,39.98440794,0,A,0
0,1,52.85747181,0,A,0
1,0,44.02243114,0,B,0
0,1,54.77822532,0,A,0
0,0,55.45140347,0,B,0
1,0,44.27358161,0,B,0
0,0,43.29527492,0,A,0
0,0,66.2456819,0,A,0
0,0,57.18474643,0,B,0
0,0,73.25541961,0,A,0
0,0,62.91448144,0,B,0
0,0,46.19905358,0,A,0
1,0,47.33992211,0,B,0
0,0,50.7321032,0,A,0
0,0,51.05976598,0,A,0
0,0,53.71519147,0,B,0
0,0,49.41565034,0,B,0
0,1,59.94870237,0,A,0
1,0,33.80032533,0,A,0
0,1,65.44829414,0,B,0
1,0,54.59283112,1,A,1
1,0,35.26056951,0,B,0
0,0,42.33219359,0,B,0
1,0,59.2625864,0,B,0
1,1,44.51262414,0,A,0
0,0,49.283466,1,A,0
0,0,47.71551236,0,B,0
0,0,58.89725359,0,A,0
1,0,42.68679712,0,A,0
1,0,42.87970492,1,B,0
1,0,37.67526907,0,A,0
1,1,45.76596715,0,A,0
0,0,45.4800679,0,B,0
1,0,30.91649967,0,B,0
0,0,37.36271903,0,A,0
0,0,61.30427418,1,A,0
1,0,56.74565956,0,B,0
0,0,57.97904306,0,A,0
1,0,49.69388108,0,A,0
1,0,51.2350506,0,B,0
0,0,44.18765257,0,A,0
1,0,44.64343454,0,A,0
0,0,39.43933645,0,B,0
0,0,41.1058493,0,A,0
1,1,63.32809145,1,A,1
0,0,56.40725259,0,B,0
0,0,54.76643539,0,B,0
0,0,30.72930626,1,A,0
0,0,48.943822,0,B,0
0,0,43.08533101,0,A,0
0,0,51.70999515,0,A,0
0,0,41.78721671,0,B,0
0,0,67.30446842,0,B,0
0,0,44.25091581,0,A,0
0,0,65.96874224,0,B,0
1,0,42.97682114,0,A,0
0,0,43.77958943,0,A,0
1,0,33.38738505,0,A,0
0,0,44.16169277,0,A,0
1,0,47.14839247,0,A,0
1,0,49.74715356,1,B,0
0,0,39.37624802,0,A,0
1,1,58.65203803,1,A,0
0,0,55.99530531,0,B,0
1,0,53.34478915,0,B,0
0,0,72.46347275,0,B,0
0,0,52.43078403,0,B,0
0,0,45.55055888,1,A,0
0,0,61.19852286,0,A,0
1,0,44.55263928,0,A,0
1,0,50.97342396,0,A,0
0,0,40.42389804,0,A,0
1,0,53.29164841,1,A,1
0,0,43.24110606,1,A,0
0,1,42.68185598,1,B,0
0,0,39.26375285,0,B,0
1,0,65.24746791,1,B,1
1,1,64.47397336,0,B,0
0,1,58.72328725,0,B,0
1,1,49.74165578,0,A,0
0,0,67.32984391,1,B,1
0,0,59.30942301,0,A,0
1,0,60.32957611,0,A,0
0,0,58.27088357,1,A,1
0,0,36.26793434,0,B,0
0,0,55.72100146,0,B,0
0,0,62.41429945,1,A,0
0,1,53.71277657,0,B,0
0,0,38.84651847,0,B,0
0,0,55.28640601,0,A,0
0,0,57.64965736,0,B,0
1,1,54.23864147,1,A,0
1,0,64.33643737,1,A,1
1,1,40.28593363,0,A,0
0,0,45.10177232,0,A,0
0,0,53.02699396,0,B,0
0,0,56.57097773,1,A,0
0,0,52.35129296,1,B,1
1,0,58.07363127,1,B,1
1,0,55.98558539,0,A,0
1,1,52.6033255,1,B,1
1,0,55.74760344,1,B,1
1,0,41.5851569,0,A,0
0,0,63.0772885,0,A,0
1,0,66.53190795,1,B,1
1,0,45.904033,0,B,0
0,0,42.01128726,0,B,0
1,0,51.74836988,0,A,0
1,0,51.99836018,0,A,0
0,1,60.50057832,0,A,0
0,0,42.06327276,0,B,0
0,0,62.91854214,0,B,0
1,0,54.89418386,0,A,0
1,0,68.78502232,1,A,1
0,0,57.83623285,0,B,0
0,0,52.18335125,0,A,0
1,0,46.95804583,0,B,0
1,0,35.25344522,0,A,0
1,0,59.22520466,1,B,1
1,0,54.09975889,0,A,0
1,0,50.57572445,0,B,0
1,0,51.1484816,1,A,0
0,0,43.28994226,0,A,0
1,0,52.32403087,0,B,0
0,0,55.38477243,0,A,0
0,0,60.67767966,0,A,0
1,1,48.47874172,0,B,0
0,0,54.4152911,0,B,0
0,0,60.29547329,1,B,1
1,0,31.47391137,0,A,0
1,1,48.28714938,0,B,0
1,0,56.14294,0,B,0
1,1,56.26750119,1,B,0
0,0,47.81631014,1,A,0
1,0,65.55573904,0,A,0
0,0,59.13098692,0,B,0
1,0,58.93408313,0,B,0
0,0,46.72506945,1,B,0
0,0,45.94112256,0,A,0
0,0,58.66960248,0,A,0
0,0,58.33384069,1,B,0
0,0,55.92850289,0,A,0
0,0,53.00622192,0,B,0
0,0,48.08643345,0,B,0
0,0,44.38537464,0,A,0
0,0,53.74030374,1,B,0
0,0,53.81476188,0,A,0
0,0,48.59523789,0,A,0
0,0,54.53891562,1,B,0
1,0,37.92301904,0,B,0
1,1,45.31652189,0,B,0
0,1,58.39354112,1,A,0
1,1,60.64312315,0,B,0
0,0,58.30528562,1,B,0
1,0,48.91211825,0,A,0
0,0,44.42390015,0,B,0
0,0,56.50759229,0,A,0
1,0,44.11071647,0,A,0
0,0,46.67083879,0,A,0
1,0,49.94102251,0,A,0
0,0,39.19823539,0,A,0
1,0,44.72294533,0,B,0
1,0,52.96257222,1,B,1
0,0,47.04702495,0,B,0
0,0,50.17775547,0,B,0
1,0,53.71875569,1,A,0
1,1,35.93791637,0,A,0
0,0,49.93899889,0,B,0
0,0,53.97765976,1,A,0
1,0,64.36789772,1,A,1
1,0,50.32404331,0,B,0
1,0,65.86342677,1,B,1
1,0,41.81379232,0,A,0
1,0,54.23284309,0,A,0
0,0,48.93372473,0,A,0
1,0,58.03488255,1,B,0
0,0,41.67358502,0,B,0
1,0,55.39645293,1,B,1
0,0,50.39688538,0,B,0
0,1,53.03484809,0,A,0
1,0,54.16170339,0,A,0
1,0,53.01906191,1,A,1
1,0,57.67840559,1,A,1
0,0,37.90148491,0,B,0
1,0,52.2941932,0,B,0
1,0,64.52151841,0,B,0
1,0,59.15831784,0,B,0
0,1,49.98813999,0,B,0
0,1,41.86838657,1,A,0
0,0,65.38571173,0,B,0
1,0,52.60164947,1,A,0
0,1,34.31881414,0,B,0
0,0,68.79919312,1,A,0
1,0,62.18793939,0,A,0
0,1,47.34389125,0,A,0
0,0,51.98567117,0,B,0
0,0,41.94198102,1,A,0
0,1,46.89123797,0,A,0
0,0,54.1007588,0,A,0
1,0,59.23987497,1,A,0
0,1,44.47974119,0,A,0
0,0,47.89313259,0,A,0
0,0,59.28751409,1,A,0
0,0,55.99525842,0,B,0
1,0,68.26682964,1,A,1
0,0,49.80274261,1,B,0
0,0,43.4325784,0,B,0
0,0,48.46908627,0,B,0
0,0,47.47687128,0,A,0
1,0,49.06800823,0,B,0
0,0,54.34524782,0,A,0
1,0,48.30477506,0,A,0
0,0,48.90899496,0,B,0
1,0,49.05371523,1,B,0
0,0,47.24091486,0,A,0
1,0,58.18706221,1,B,1
0,0,61.19710163,1,B,0
0,0,59.60807116,0,B,0
0,1,56.56790745,0,A,0
1,1,50.08105862,0,B,0
0,0,60.8184046,0,A,0
0,0,59.06650413,0,B,0
0,0,47.78563536,1,A,0
0,0,47.16950198,0,A,0
1,0,60.23880696,0,A,0
1,0,47.3327781,0,A,0
1,0,38.02623887,0,A,0
1,0,68.64388211,1,A,0
0,0,42.20360641,0,A,0
0,0,59.45649244,0,A,0
0,1,51.77337017,0,A,0
0,0,36.01474111,0,A,0
1,0,60.9605249,1,B,1
1,0,49.11431948,0,B,0
1,0,41.04498578,0,B,0
0,0,35.8661791,0,B,0
0,1,38.74347299,0,A,0
1,0,60.33897081,0,A,0
1,0,48.93450559,0,B,0
1,1,50.76381961,1,A,1
0,0,51.82585426,0,A,0
1,0,54.9570019,0,A,0
0,0,59.26129516,0,A,0
0,1,52.03431042,0,A,0
1,0,51.11797602,1,B,0
1,0,53.33770267,0,A,0
1,0,56.70439628,0,B,0
0,0,43.1846059,1,B,0
1,0,50.25088904,0,A,0
1,1,45.11085249,0,B,0
1,0,44.69593355,0,B,0
1,0,55.43752615,0,A,0
1,0,48.06289341,0,B,0
1,0,38.76567532,0,A,0
1,0,63.19656897,1,A,1
1,0,43.55613441,0,A,0
0,0,61.92964866,1,A,1
0,0,50.84659711,1,B,0
0,1,47.03628884,0,B,0
1,0,55.19124866,0,B,0
0,0,58.45099401,0,B,0
0,1,40.28618855,1,B,0
1,0,53.69510232,0,B,0
0,0,50.35135881,1,B,0
0,1,43.03382059,0,A,0
1,0,58.57808968,1,B,0
0,0,45.92864715,1,A,0
1,1,43.57625024,0,B,0
1,0,48.19630777,0,B,0
0,0,64.01528483,0,A,0
0,0,55.60675884,1,A,1
0,0,57.05409537,0,B,0
0,0,54.73595455,0,B,0
1,0,70.75136838,0,B,0
0,0,54.46395364,1,B,1
1,0,46.03814143,0,B,0
0,0,59.70419032,1,A,1
1,0,63.89440374,1,A,1
1,0,55.65869381,1,A,0
1,1,48.29001627,0,A,0
1,0,51.74432327,0,A,0
0,0,68.88693968,0,B,0
1,0,41.36292842,0,A,0
0,0,51.7146491,0,B,0
1,0,54.06360231,0,B,0
1,0,64.05469083,1,B,1
1,0,74.71024568,1,B,0
0,0,58.26124117,0,A,0
0,0,45.25219992,0,A,0
1,1,43.19646983,0,B,0
1,1,56.29828242,0,A,0
1,0,64.97540711,1,A,1
1,0,63.27969296,1,A,1
1,0,67.59866385,0,B,0
0,0,57.85636467,1,A,0
0,1,41.9137219,0,B,0
1,0,38.60055905,0,B,0
0,1,54.9997394,0,B,0
1,0,53.0658018,1,B,0
